,Zone Name,Electrification Type,Reporting,ID,Name,Utility,Heat Rate,Capacity,Nameplate Capacity,Fuel,Area,Variable O&M,Fixed O&M,Var Cost Mod1,Var Cost Mod2,Fix Cost Mod1,Fix Cost Mod2,Forced Outage,Maintenance Rate,Non Cycling,Must Run,Start Up Costs,Minimum Capacity,Resource Begin Date,Resource End Date,Capacity Monthly Shape,Heat Rate at Minimum,Heat Rate Scalar,Ramp Rate,Min Up Time,Min Down Time,Shutdown Penalty,Maintenance Cycle,Maintenance Length,Maintenance Priority,Schedule Maintenance,Committed Heat Rate,Hourly Shaping Factor,Storage Control Type,Storage Inflow,Recharge Capacity,Maximum Storage,Initial Contents,Primary Fuel Limit,Start Fuel ID,Start Fuel Amount,Fuel Adder,Fuel Multiplier,Second Fuel,Second Fuel Limit,Second Fuel Adder,Second Fuel Heat Rate,Second Fuel Multiplier,Second Emission Rate ID,Constraint ID,Emission Rate ID,Emission Price ID,Hydro Number,Resource Group,Mean Repair Time,Risk Outage,Risk Resource Link,Cycle Only Capacity,Cycle Only Heat Rate,Cycle Only Startup Cost,UBB Heat Rate,UBB Bidding Factor,UBB Segment Size,UBB Bidding Shape,Bidding Factor,Bidding Shape,Bidding Adder,Shadow Bidding Adder,Shadow Bidding Resource,Max Operating Reserve,Reliability Area,Reliability Share,Dependency ID,Resource Fixed,Can Drop,Peak Credit,CONE,Heat Rate Units,Currency Units,Custom Memory,RPS,zREM Change Description,zREM Alternate ID,zREM Alternate Source,zREM Alternate Source ID,zREM EIA Plant Code,zREM EIA Gen Code,zREM EIA Utility Code,zREM Status,zREM Mothballed,zREM Commercial Date,zREM Unit Type = Prime Mover,zREM Technology Notation,zREM Cogen,zREM Total Capacity,zREM Primary Fuel,zREM Alternate Fuel,zREM ESD Plant Name,zREM NERC Region Plant Location,zREM ISO,zREM Country,zREM Plant State,zREM Plant County,zREM Plant City,zREM Plant Address,zREM Plant ZipCode,Latitude,Longitude,zREM Geo Source,zREM Resource Group USCensus,zREM Resource Group Generic Primary Fuel,zREM Resource Group Generic UnitType,zREM Service Territory,zREM River System,Primary Key,zREM NERC Assessment Area,Base Resource ID,Outage Scale Method,zREM EIA Nameplate Cap,zREM EIA Summer Cap,zREM EIA Winter Cap,zREM EIA Year,zREM Former Resource ID,Storage ID,Include Capability In Net Demand
95,WECC_CA_TIDC,HDV,FALSE,HDV9,WECC_CA_TIDC_HDV,na,0,yr_WECC_CA_TIDC_capacity_HDV9,yr_WECC_CA_TIDC_capacity_HDV9,E3_NR,600.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
96,WECC_ElPasoElectric,HDV,FALSE,HDV10,WECC_ElPasoElectric_HDV,na,0,yr_WECC_ElPasoElectric_capacity_HDV10,yr_WECC_ElPasoElectric_capacity_HDV10,E3_NR,628.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
97,WECC_NevadaNorth,HDV,FALSE,HDV11,WECC_NevadaNorth_HDV,na,0,yr_WECC_NevadaNorth_capacity_HDV11,yr_WECC_NevadaNorth_capacity_HDV11,E3_NR,55.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
98,WECC_NevadaSouth,HDV,FALSE,HDV12,WECC_NevadaSouth_HDV,na,0,yr_WECC_NevadaSouth_capacity_HDV12,yr_WECC_NevadaSouth_capacity_HDV12,E3_NR,60.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
99,WECC_NorthwesternMT,HDV,FALSE,HDV13,WECC_NorthwesternMT_HDV,na,0,yr_WECC_NorthwesternMT_capacity_HDV13,yr_WECC_NorthwesternMT_capacity_HDV13,E3_NR,617.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
100,WECC_PNW_Avista,HDV,FALSE,HDV14,WECC_PNW_Avista_HDV,na,0,yr_WECC_PNW_Avista_capacity_HDV14,yr_WECC_PNW_Avista_capacity_HDV14,E3_NR,607.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
101,WECC_PNW_Bonneville_IDMT,HDV,FALSE,HDV15,WECC_PNW_Bonneville_IDMT_HDV,na,0,yr_WECC_PNW_Bonneville_IDMT_capacity_HDV15,yr_WECC_PNW_Bonneville_IDMT_capacity_HDV15,E3_NR,611.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
102,WECC_PNW_Bonneville_OR,HDV,FALSE,HDV16,WECC_PNW_Bonneville_OR_HDV,na,0,yr_WECC_PNW_Bonneville_OR_capacity_HDV16,yr_WECC_PNW_Bonneville_OR_capacity_HDV16,E3_NR,609.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
103,WECC_PNW_Bonneville_WA,HDV,FALSE,HDV17,WECC_PNW_Bonneville_WA_HDV,na,0,yr_WECC_PNW_Bonneville_WA_capacity_HDV17,yr_WECC_PNW_Bonneville_WA_capacity_HDV17,E3_NR,610.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
104,WECC_PNW_ChelanCountyPUD,HDV,FALSE,HDV18,WECC_PNW_ChelanCountyPUD_HDV,na,0,yr_WECC_PNW_ChelanCountyPUD_capacity_HDV18,yr_WECC_PNW_ChelanCountyPUD_capacity_HDV18,E3_NR,605.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
105,WECC_PNW_DouglasCountyPUD,HDV,FALSE,HDV19,WECC_PNW_DouglasCountyPUD_HDV,na,0,yr_WECC_PNW_DouglasCountyPUD_capacity_HDV19,yr_WECC_PNW_DouglasCountyPUD_capacity_HDV19,E3_NR,606.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
106,WECC_PNW_GrantCountyPUD,HDV,FALSE,HDV20,WECC_PNW_GrantCountyPUD_HDV,na,0,yr_WECC_PNW_GrantCountyPUD_capacity_HDV20,yr_WECC_PNW_GrantCountyPUD_capacity_HDV20,E3_NR,604.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
107,WECC_PNW_IdahoPowerFE,HDV,FALSE,HDV21,WECC_PNW_IdahoPowerFE_HDV,na,0,yr_WECC_PNW_IdahoPowerFE_capacity_HDV21,yr_WECC_PNW_IdahoPowerFE_capacity_HDV21,E3_NR,614.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
108,WECC_PNW_IdahoPowerMV,HDV,FALSE,HDV22,WECC_PNW_IdahoPowerMV_HDV,na,0,yr_WECC_PNW_IdahoPowerMV_capacity_HDV22,yr_WECC_PNW_IdahoPowerMV_capacity_HDV22,E3_NR,613.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
109,WECC_PNW_IdahoPowerTV,HDV,FALSE,HDV23,WECC_PNW_IdahoPowerTV_HDV,na,0,yr_WECC_PNW_IdahoPowerTV_capacity_HDV23,yr_WECC_PNW_IdahoPowerTV_capacity_HDV23,E3_NR,612.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
110,WECC_PNW_Olympia,HDV,FALSE,HDV24,WECC_PNW_Olympia_HDV,na,0,yr_WECC_PNW_Olympia_capacity_HDV24,yr_WECC_PNW_Olympia_capacity_HDV24,E3_NR,93.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
111,WECC_PNW_PacificorpEastID,HDV,FALSE,HDV25,WECC_PNW_PacificorpEastID_HDV,na,0,yr_WECC_PNW_PacificorpEastID_capacity_HDV25,yr_WECC_PNW_PacificorpEastID_capacity_HDV25,E3_NR,615.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
112,WECC_PNW_PacificorpEastUT,HDV,FALSE,HDV26,WECC_PNW_PacificorpEastUT_HDV,na,0,yr_WECC_PNW_PacificorpEastUT_capacity_HDV26,yr_WECC_PNW_PacificorpEastUT_capacity_HDV26,E3_NR,54.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
113,WECC_PNW_PacificorpEastWY,HDV,FALSE,HDV27,WECC_PNW_PacificorpEastWY_HDV,na,0,yr_WECC_PNW_PacificorpEastWY_capacity_HDV27,yr_WECC_PNW_PacificorpEastWY_capacity_HDV27,E3_NR,616.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
114,WECC_PNW_PACWSouth,HDV,FALSE,HDV28,WECC_PNW_PACWSouth_HDV,na,0,yr_WECC_PNW_PACWSouth_capacity_HDV28,yr_WECC_PNW_PACWSouth_capacity_HDV28,E3_NR,94.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
115,WECC_PNW_PortlandGeneral,HDV,FALSE,HDV29,WECC_PNW_PortlandGeneral_HDV,na,0,yr_WECC_PNW_PortlandGeneral_capacity_HDV29,yr_WECC_PNW_PortlandGeneral_capacity_HDV29,E3_NR,608.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
116,WECC_PNW_PugetSoundCentral,HDV,FALSE,HDV30,WECC_PNW_PugetSoundCentral_HDV,na,0,yr_WECC_PNW_PugetSoundCentral_capacity_HDV30,yr_WECC_PNW_PugetSoundCentral_capacity_HDV30,E3_NR,601.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
117,WECC_PNW_PugetSoundNorth,HDV,FALSE,HDV31,WECC_PNW_PugetSoundNorth_HDV,na,0,yr_WECC_PNW_PugetSoundNorth_capacity_HDV31,yr_WECC_PNW_PugetSoundNorth_capacity_HDV31,E3_NR,95.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
118,WECC_PNW_SeattleCL,HDV,FALSE,HDV32,WECC_PNW_SeattleCL_HDV,na,0,yr_WECC_PNW_SeattleCL_capacity_HDV32,yr_WECC_PNW_SeattleCL_capacity_HDV32,E3_NR,602.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
119,WECC_PNW_TacomaPower,HDV,FALSE,HDV33,WECC_PNW_TacomaPower_HDV,na,0,yr_WECC_PNW_TacomaPower_capacity_HDV33,yr_WECC_PNW_TacomaPower_capacity_HDV33,E3_NR,603.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
120,WECC_PublicServiceCO,HDV,FALSE,HDV34,WECC_PublicServiceCO_HDV,na,0,yr_WECC_PublicServiceCO_capacity_HDV34,yr_WECC_PublicServiceCO_capacity_HDV34,E3_NR,623.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
121,WECC_PublicServiceNM,HDV,FALSE,HDV35,WECC_PublicServiceNM_HDV,na,0,yr_WECC_PublicServiceNM_capacity_HDV35,yr_WECC_PublicServiceNM_capacity_HDV35,E3_NR,627.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
122,WECC_SaltRiverProject,HDV,FALSE,HDV36,WECC_SaltRiverProject_HDV,na,0,yr_WECC_SaltRiverProject_capacity_HDV36,yr_WECC_SaltRiverProject_capacity_HDV36,E3_NR,625.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
123,WECC_TucsonElectric,HDV,FALSE,HDV37,WECC_TucsonElectric_HDV,na,0,yr_WECC_TucsonElectric_capacity_HDV37,yr_WECC_TucsonElectric_capacity_HDV37,E3_NR,626.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
124,WECC_VEA,HDV,FALSE,HDV38,WECC_VEA_HDV,na,0,yr_WECC_VEA_capacity_HDV38,yr_WECC_VEA_capacity_HDV38,E3_NR,622.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
125,WECC_WAPA_CO,HDV,FALSE,HDV39,WECC_WAPA_CO_HDV,na,0,yr_WECC_WAPA_CO_capacity_HDV39,yr_WECC_WAPA_CO_capacity_HDV39,E3_NR,618.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
126,WECC_WAPA_LwrCO,HDV,FALSE,HDV40,WECC_WAPA_LwrCO_HDV,na,0,yr_WECC_WAPA_LwrCO_capacity_HDV40,yr_WECC_WAPA_LwrCO_capacity_HDV40,E3_NR,620.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|WECC_EV_Flat|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
